Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
149.48	0.007253	0.054487	10.545455	17.957390	-825.866030	-869.980170
149.99	0.002998	0.054479	10.545184	17.903422	-830.888844	-875.956522
150.50	-0.000466	0.054462	10.545880	17.791619	-812.253009	-860.634727
151.01	-0.003335	0.054458	10.546331	17.769366	-801.349123	-850.722097
151.52	-0.005655	0.054464	10.545733	17.719105	-813.985067	-863.879253
152.03	-0.007421	0.054484	10.544941	17.803780	-834.186488	-881.290137
152.54	-0.008587	0.054487	10.544509	17.622222	-839.979432	-890.802812
153.05	-0.009103	0.054480	10.545036	17.751977	-830.804171	-879.201257
153.56	-0.008954	0.054451	10.544716	17.562330	-833.815213	-886.237875
154.07	-0.008163	0.054417	10.543064	17.339292	-866.785813	-922.586307
154.59	-0.006824	0.054376	10.542212	17.072585	-880.307007	-941.340742
155.10	-0.005067	0.054353	10.541728	16.924417	-888.047085	-951.977595
155.61	-0.003041	0.054337	10.541404	16.818889	-893.099763	-959.114616
156.12	-0.000964	0.054343	10.540998	16.859597	-903.396773	-968.043106
156.63	0.000975	0.054336	10.540466	16.810880	-914.540255	-979.742678
157.14	0.002599	0.054350	10.540893	16.928040	-907.397131	-970.356159
157.65	0.003710	0.054357	10.541421	17.016304	-897.255033	-958.743391
158.16	0.004254	0.054399	10.540779	17.385088	-920.544798	-972.861653
158.67	0.004148	0.054460	10.541085	17.789861	-922.801430	-966.126032
159.18	0.003456	0.054533	10.541167	18.280744	-932.213859	-964.325502
159.69	0.002203	0.054593	10.540697	18.748662	-953.830143	-974.670577
160.20	0.000586	0.054646	10.540446	19.355742	-973.579281	-980.178776
160.71	-0.001260	0.054671	10.540264	19.580060	-982.951230	-984.193027
161.22	-0.003117	0.054675	10.540373	19.623771	-981.450511	-981.801651
161.73	-0.004808	0.054658	10.540739	19.842986	-978.050899	-973.745098
162.24	-0.006160	0.054629	10.541078	19.719093	-967.382317	-966.288804
162.75	-0.007043	0.054570	10.540651	19.465415	-971.382397	-975.674885
163.26	-0.007395	0.054526	10.540558	19.484176	-973.968517	-977.729840
163.77	-0.007182	0.054483	10.540852	17.392792	-919.029757	-971.247291
164.28	-0.006454	0.054462	10.541025	18.397050	-938.165471	-967.448868
164.79	-0.005305	0.054437	10.541242	18.203306	-928.693210	-962.667569
165.30	-0.003854	0.054433	10.541206	18.648067	-939.769724	-963.467209
165.81	-0.002262	0.054415	10.540998	17.352777	-914.752009	-968.045386
166.32	-0.000696	0.054404	10.540659	17.839675	-933.771660	-975.496753
166.83	0.000695	0.054396	10.540416	16.690325	-912.912484	-980.837164
167.34	0.001790	0.054404	10.540535	17.540148	-929.742848	-978.230817
167.85	0.002479	0.054424	10.540471	17.169258	-922.683733	-979.641313
168.36	0.002756	0.054458	10.540921	18.400485	-940.635302	-969.729433
168.87	0.002569	0.054461	10.541247	17.478014	-911.879395	-962.555171
169.38	0.002029	0.054468	10.540751	17.805077	-930.865820	-973.484564
169.89	0.001161	0.054430	10.540931	15.873658	-882.254075	-969.524776
170.40	0.000120	0.054395	10.541173	14.413652	-843.060010	-964.196994
170.91	-0.000995	0.054348	10.541121	-3.479217	-432.358493	-965.328535
171.42	-0.002051	0.054319	10.540512	-93.221118	1619.423598	-978.726857
171.93	-0.002947	0.054305	10.540216	-228.235663	4720.584954	-985.239450
172.44	-0.003613	0.054314	10.540124	-297.131126	6304.398436	-987.277464
172.95	-0.003985	0.054304	10.540556	-321.512763	6875.630539	-977.762121
173.46	-0.004024	0.054223	10.541397	-330.324850	7097.867088	-959.270358
173.97	-0.003871	0.053937	10.541957	-333.822534	7191.296782	-946.951443
174.48	-0.003355	0.053237	10.542496	-335.344142	7238.760430	-935.087952
174.99	-0.002676	0.051806	10.543634	-336.049216	7281.227940	-910.060386
175.50	-0.002087	0.049412	10.544470	-336.373926	7307.998027	-891.654445
176.01	-0.001231	0.045931	10.542800	-336.499620	7272.375256	-928.395240
176.52	-0.000613	0.041489	10.544415	-336.504328	7309.729677	-892.866046
177.03	-0.000154	0.036363	10.558322	-336.424429	7628.619909	-586.920576
177.54	0.000360	0.030946	10.584592	-336.278208	8231.119611	-8.982241
178.05	0.000475	0.025559	10.593831	-336.088898	8439.855193	194.288681
178.56	0.000401	0.020508	10.580047	-335.884046	8117.220026	-108.976395
179.07	0.000357	0.015974	10.580963	-335.697515	8134.068890	-88.808235
179.58	0.000027	0.012088	10.587819	-335.551804	8288.829591	62.018409
180.09	-0.000309	0.008865	10.589896	-335.468641	8334.816282	107.711469
180.61	-0.000612	0.006292	10.589902	-335.454468	8334.637953	107.852580
181.12	-0.001033	0.004296	10.589861	-335.514304	8335.068603	106.949463
181.63	-0.001285	0.002791	10.589891	-335.665910	8339.253237	107.612159
182.14	-0.001484	0.001653	10.587707	-335.991570	8296.379842	59.563979
182.65	-0.001582	0.000824	10.587180	-336.545529	8296.968278	47.961162
183.16	-0.001642	0.000219	10.585650	-337.560453	8285.032513	14.289290
183.67	-0.001590	-0.000205	10.587389	-339.514683	8370.145751	52.567147
184.18	-0.001480	-0.000498	10.589903	-345.448436	8564.698316	107.855100
184.69	-0.001401	-0.000690	10.589905	-274.528939	6932.212619	107.909353
185.20	-0.001294	-0.000833	10.589899	-327.555641	8152.730633	107.777195
185.71	-0.001079	-0.000918	10.589887	-331.314992	8238.996475	107.516654
186.22	-0.001080	-0.000973	10.588112	-332.659315	8229.005622	68.466932
186.73	-0.001020	-0.000983	10.589864	-333.377302	8285.934156	107.005374
187.24	-0.000831	-0.000973	10.586136	-333.700326	8207.382348	24.981259
