Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
155.61	-0.002833	0.001333	10.543267	-337.936893	7316.216230	-918.135581
156.12	-0.002880	0.000611	10.550095	-338.133582	7478.220651	-767.917734
156.63	-0.003278	0.000101	10.544544	-338.259436	7353.100132	-890.034415
157.14	-0.003404	-0.000298	10.541767	-338.488720	7294.330948	-951.129382
157.65	-0.003541	-0.000582	10.541978	-338.954794	7309.936708	-946.477285
158.16	-0.003735	-0.000833	10.542808	-340.494358	7364.505015	-928.230925
158.67	-0.003648	-0.001005	10.543791	-374.086395	8160.470765	-906.588199
159.18	-0.003856	-0.001160	10.544883	-Inf	Inf	-882.582690
159.69	-0.003774	-0.001239	10.544882	-Inf	Inf	-882.585189
160.20	-0.003907	-0.001291	10.544877	-Inf	Inf	-882.709383
160.71	-0.003766	-0.001284	10.544866	-Inf	Inf	-882.939851
161.22	-0.003731	-0.001252	10.542984	-Inf	Inf	-924.341088
161.73	-0.003457	-0.001185	10.541285	-Inf	Inf	-961.733099
162.24	-0.003493	-0.001130	10.541970	-Inf	Inf	-946.649736
162.75	-0.003157	-0.001061	10.541945	-Inf	Inf	-947.208837
163.26	-0.002932	-0.001025	10.542024	-Inf	Inf	-945.476552
163.77	-0.002539	-0.000975	10.542884	-326.385119	7041.478831	-926.548555
164.28	-0.002320	-0.000986	10.543233	-375.730916	8185.442447	-918.878922
164.79	-0.001947	-0.000990	10.543021	-347.164856	7522.971970	-923.543090
165.30	-0.001722	-0.001043	10.542681	-344.422371	7452.000088	-931.022464
165.81	-0.001532	-0.001074	10.541694	-343.775441	7414.342953	-952.738147
166.32	-0.001378	-0.001113	10.539919	-344.188126	7382.906662	-991.787352
166.83	-0.001367	-0.001114	10.539925	-345.721222	7418.344294	-991.647808
167.34	-0.001466	-0.001123	10.539929	-351.431012	7549.874582	-991.559218
167.85	-0.001615	-0.001071	10.539919	-1177.400987	26563.197383	-991.772389
168.36	-0.001902	-0.001040	10.539928	-327.274630	6993.777161	-991.583811
168.87	-0.002237	-0.000982	10.539931	-333.169779	7129.550705	-991.517759
169.38	-0.002527	-0.000950	10.539926	-334.873849	7168.669629	-991.620973
169.89	-0.002890	-0.000898	10.539929	-335.701097	7187.775025	-991.561421
170.40	-0.003140	-0.000876	10.539925	-336.060371	7195.956896	-991.645818
170.91	-0.003351	-0.000845	10.539916	-336.248407	7200.067501	-991.853694
171.42	-0.003463	-0.000850	10.539924	-336.208657	7199.345085	-991.669972
171.93	-0.003461	-0.000853	10.539922	-336.036987	7195.342771	-991.718171
172.44	-0.003312	-0.000886	10.539919	-335.590957	7185.009793	-991.780664
172.95	-0.003137	-0.000910	10.539911	-334.841121	7167.561787	-991.959075
173.46	-0.002823	-0.000957	10.539897	-333.262527	7130.904152	-992.263320
173.97	-0.002499	-0.000963	10.539922	-329.929038	7054.752550	-991.706077
174.48	-0.002122	-0.000969	10.539916	-317.837753	6776.274087	-991.840784
174.99	-0.001785	-0.000930	10.539914	-460.608465	10062.747194	-991.897857
175.50	-0.001463	-0.000910	10.539917	-357.729470	7694.585036	-991.824302
176.01	-0.001229	-0.000860	10.539894	-350.992192	7538.960974	-992.333912
176.52	-0.001096	-0.000855	10.539852	-350.225919	7520.356617	-993.254435
177.03	-0.001022	-0.000840	10.539835	-352.574921	7574.033410	-993.632608
177.54	-0.001084	-0.000856	10.539495	-364.527254	7841.340814	-1001.102840
178.05	-0.001206	-0.000850	10.539724	-62.240481	888.069922	-996.078411
178.56	-0.001404	-0.000870	10.539709	-318.310485	6782.377942	-996.398792
179.07	-0.001664	-0.000867	10.539905	-328.306471	7016.999835	-992.089327
179.58	-0.001908	-0.000898	10.539909	-331.412133	7088.587544	-991.997352
180.09	-0.002183	-0.000895	10.539893	-332.541594	7114.206655	-992.360486
180.61	-0.002375	-0.000922	10.539891	-333.419028	7134.369331	-992.394401
181.12	-0.002557	-0.000923	10.539909	-333.609772	7139.182387	-991.991663
181.63	-0.002622	-0.000967	10.539912	-333.488492	7136.441871	-991.942739
182.14	-0.002651	-0.000972	10.539910	-333.298659	7132.028648	-991.984061
182.65	-0.002567	-0.000985	10.539908	-332.872314	7122.174305	-992.022243
183.16	-0.002462	-0.000952	10.539909	-332.249741	7107.864995	-992.001153
183.67	-0.002247	-0.000943	10.539915	-331.156584	7082.845884	-991.862847
184.18	-0.002047	-0.000890	10.539912	-330.259406	7062.108714	-991.943401
184.69	-0.001801	-0.000907	10.539905	-327.281552	6993.410431	-992.085618
