Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
59.69	0.006225	0.052176	10.570043	23.597495	-393.231826	-329.047861
60.20	0.006226	0.052110	10.569813	24.232436	-413.154229	-334.109526
60.71	0.006221	0.052069	10.569638	24.651454	-426.848854	-337.971872
61.22	0.006218	0.052002	10.569957	24.124119	-407.343196	-330.944858
61.73	0.006222	0.051961	10.569981	23.466554	-391.664366	-330.427924
62.24	0.006215	0.051917	10.569882	21.582820	-350.584944	-332.606142
62.75	0.006225	0.051916	10.569879	20.677023	-329.789649	-332.659424
63.26	0.006223	0.051912	10.569513	20.639896	-337.384953	-340.719869
63.77	0.006224	0.051923	10.569931	21.249633	-341.766214	-331.510226
64.28	0.006246	0.051916	10.570248	22.625802	-366.136554	-324.538521
64.79	0.006348	0.051929	10.571033	23.976304	-379.127342	-307.275411
65.30	0.006632	0.051916	10.570719	23.997320	-386.842663	-314.173609
65.81	0.007253	0.051928	10.570546	23.698909	-383.969749	-317.985794
66.32	0.008308	0.051919	10.570259	22.635662	-366.117532	-324.303868
66.83	0.009753	0.051930	10.570166	22.839279	-372.957752	-326.357654
67.34	0.011247	0.051930	10.570038	22.848723	-376.109678	-329.156897
67.85	0.012365	0.051943	10.570313	23.279149	-379.689241	-323.119922
68.36	0.012834	0.051950	10.570482	24.203890	-397.065191	-319.388961
68.87	0.012620	0.051976	10.570395	24.559534	-407.277298	-321.320907
69.38	0.011888	0.051980	10.570960	23.170187	-362.248935	-308.876183
69.89	0.010916	0.051998	10.571158	22.379558	-339.482074	-304.519847
